Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand,DemandPredicted
2022-10-31,53,1,0,4493,3483,1840182,28,31,493289.3572410207,431491.3438856976
2022-11-30,53,1,0,5312,2469,1721379,31,30,418907.54598825256,399949.24773975404
2022-12-31,53,1,0,6866,2323,715752,6,9,75017.94224004309,48478.5735771655
2023-01-31,53,1,0,5593,3796,1466394,20,13,254309.76996132804,217400.9739745955
2023-02-28,53,1,0,4372,4720,1462128,26,5,314101.7093402893,266394.93837326794
2023-03-31,53,1,0,3459,2622,1325422,11,29,532323.9803117207,509808.6688198262
2023-04-30,53,1,0,2680,5642,3243183,1,35,800324.2711311827,655756.2731480238
2023-05-31,53,1,0,3025,5773,2764366,32,35,612808.163218474,506915.25745477766
2023-06-30,53,1,0,4925,3765,1466138,228,32,326864.14085442544,286404.4500271219
2023-07-31,53,1,0,7246,721,627475,180,27,54190.92827686832,110587.3566002834
2023-08-31,53,1,0,7077,1833,1358307,252,28,124338.8330805728,184796.5774265344
2023-09-30,53,1,0,6912,361,1971209,22,37,256684.49730194468,440945.4120470244
2023-10-31,53,1,0,7356,1253,1168620,11,38,80589.04775676296,164889.68867196984
2023-11-30,53,1,0,3480,4046,1776949,41,39,551065.3452545541,481010.64850204583
2023-12-31,53,1,0,5522,1595,588639,21,7,149791.66855879306,228161.01917982128
2015-01-31,53,2,0,3790,2206,997821,58,22,395859.2379994983,427926.5886492284
2015-02-28,53,2,0,5340,4627,590078,86,24,94945.50249408062,-4351.27449153259
2015-03-31,53,2,0,4178,2608,781934,187,35,264870.48448373226,322105.6315589169
2015-04-30,53,2,0,1640,5854,2229901,119,36,616023.874096093,572298.918895377
2015-05-31,53,2,0,2463,7209,2699194,173,39,367036.4587197797,449752.0923325676
2015-06-30,53,2,0,7460,1515,751006,360,31,41914.61434481865,41249.74284982385
2015-07-31,53,2,0,6766,917,1407017,333,33,194449.3883989516,302268.66157249786
2015-08-31,53,2,0,7112,3829,1904214,365,32,120797.84534629044,126728.9819371085
2015-09-30,53,2,0,3423,2013,1805140,154,38,800824.8216136113,645339.9539849303
2015-10-31,53,2,0,4823,248,736088,196,30,284076.9236006971,428606.94270331296
2015-11-30,53,2,0,4849,4880,779490,105,32,139947.3037988889,74475.2037022478
2015-12-31,53,2,0,5494,3333,875017,53,21,172132.5783070485,141233.9851044611
2016-01-31,53,2,0,5575,2449,1729463,87,20,380817.0913356607,362114.16106459865
2016-02-29,53,2,0,4180,4303,1589492,93,24,394809.8865055337,340405.83872869407
2016-03-31,53,2,0,6070,2898,1927657,113,38,314463.2517801342,312988.48239128746
2016-04-30,53,2,0,2115,7825,3592818,148,31,337837.06466513226,610584.9213138035
2016-05-31,53,2,0,3362,5039,2689004,171,38,683201.4386806666,520125.80963510246
2016-06-30,53,2,0,5897,428,1472343,337,29,368191.0007826721,457089.3458346376
2016-07-31,53,2,0,4238,1481,1332350,340,33,522894.5172617117,516995.0197463044
2016-08-31,53,2,0,4821,1546,1556347,346,29,511594.08031846094,483759.4734439075
2016-09-30,53,2,0,7863,3761,1506722,129,36,14663.66870729668,-19244.979908250643
2016-10-31,53,2,0,4138,3665,1267648,100,37,361831.3402443438,324561.06524950155
2016-11-30,53,2,0,5987,1546,1818774,124,30,378367.1106552384,398252.71672917705
2016-12-31,53,2,0,7301,4942,982173,59,22,38395.994076244926,-160377.41663896583
2017-01-31,53,2,0,3147,484,1128891,61,21,647713.2170607224,670504.0479236527
2017-02-28,53,2,0,3007,186,846430,76,21,517209.4261189453,664762.2501052346
2017-03-31,53,2,0,7499,1374,1504144,167,30,79323.46681632903,202531.08188674913
2017-04-30,53,2,0,1309,8972,2561474,110,35,0.0,419471.2910214674
2017-05-31,53,2,0,3363,8037,2719772,122,31,164241.83093236413,283402.5884157492
2017-06-30,53,2,0,5481,2287,1241079,318,26,290934.42638710205,302298.41635754955
2017-07-31,53,2,0,4129,4085,1192580,315,26,314195.5033639175,294770.6501736479
2017-08-31,53,2,0,5301,2793,1481035,387,25,343864.26388997526,331512.2630200982
2017-09-30,53,2,0,7652,3827,1853490,116,38,45854.11971600916,66041.05384687326
2017-10-31,53,2,0,7213,2328,654962,106,37,47549.44247026205,-3917.1973691676126
2017-11-30,53,2,0,7351,895,595326,194,37,43293.33979918126,76831.58879014004
2017-12-31,53,2,0,7648,702,839375,95,24,33765.299446192206,113978.2137911989
2018-01-31,53,2,0,5755,2561,1350705,65,23,270586.13028021384,263790.82328303054
2018-02-28,53,2,0,3958,3287,501123,71,23,160373.3854768794,238817.55782066318
2018-03-31,53,2,0,6902,348,1976757,128,31,260171.5423009443,447566.9867346097
2018-04-30,53,2,0,1867,4308,2598444,117,31,1035418.7303921538,738176.4841972034
2018-05-31,53,2,0,2493,5852,3646024,162,36,872642.1402051627,748631.4967529714
2018-06-30,53,2,0,3966,2444,929215,334,29,340794.67078799213,396206.1520008047
2018-07-31,53,2,0,6647,4919,1289640,314,34,98347.3146779128,-31395.596916516526
2018-08-31,53,2,0,5388,3517,1949911,275,32,386782.89737531706,349851.84449756466
2018-09-30,53,2,0,3596,3373,741290,165,32,254585.47187459565,311829.5893028559
2018-10-31,53,2,0,4135,3992,1210414,147,31,324458.52497071604,292422.4679732909
2018-11-30,53,2,0,7694,3741,1851511,104,37,40901.31623733338,64568.058266784974
2018-12-31,53,2,0,7527,179,735021,80,24,42336.82811769413,148892.77682012
2019-01-31,53,2,0,3763,2755,1796076,96,21,658931.197214002,556510.7746308435
2019-02-28,53,2,0,4129,174,1128772,86,23,535377.7152696192,591690.9534024042
2019-03-31,53,2,0,5169,3727,1629495,185,35,336869.40457246813,296784.09203928
2019-04-30,53,2,0,2210,7056,3667664,191,33,566789.9861172863,698704.2123197698
2019-05-31,53,2,0,1432,7277,3291126,181,38,510425.7569622769,684549.8857223918
2019-06-30,53,2,0,7787,3378,1311850,202,25,21478.778307469434,-19204.421358961852
2019-07-31,53,2,0,3782,1121,1503653,320,25,693511.7450160757,629863.7062711612
2019-08-31,53,2,0,6824,762,697167,317,31,93575.38662249682,169250.98443227453
2019-09-30,53,2,0,5604,752,855641,173,39,234579.3301676158,331540.2999166933
2019-10-31,53,2,0,4261,4058,1407429,182,39,360124.07366783946,313864.9889006164
2019-11-30,53,2,0,4233,2643,1393527,163,37,462683.2070721906,431091.4953143543
2019-12-31,53,2,0,5899,4786,1439709,67,20,176223.19319995775,86433.43796346482
2020-01-31,53,2,0,3433,3663,1434995,58,22,484610.0182773065,455758.37017862685
2020-02-29,53,2,0,4391,151,908503,99,22,402766.6931131553,527448.5505901655
2020-03-31,53,2,0,3551,3248,1845766,163,36,654680.438017355,562361.4287096102
2020-04-30,53,2,0,1627,7847,2428111,189,32,242518.08502182405,441103.275821796
2020-05-31,53,2,0,2838,8107,2611487,106,33,162425.0999433666,311773.53928608645
2020-06-30,53,2,0,4882,4092,992436,338,27,210263.56410626788,165909.15652911365
2020-07-31,53,2,0,5149,606,1080368,345,32,358767.58431402413,431341.60777784203
2020-08-31,53,2,0,6466,4496,1134756,320,33,108380.56117254404,-7040.547533494159
2020-09-30,53,2,0,5433,4026,582402,134,37,102938.68823033336,34364.11608583362
2020-10-31,53,2,0,3812,4772,633887,190,38,155288.8368442446,162037.5606154754
2020-11-30,53,2,0,7976,4846,782895,142,32,945.4437100548924,-263095.60503023886
2020-12-31,53,2,0,3574,1775,656096,91,20,291084.76199885696,433899.38696117833
2021-01-31,53,2,0,7221,2844,1293662,72,20,85740.28807302962,73511.13265278812
2021-02-28,53,2,0,6693,4806,1521890,88,24,115229.52177284936,21374.954423756924
2021-03-31,53,2,0,6871,1705,1861179,189,38,212258.61858972305,314512.5688624996
2021-04-30,53,2,0,2404,7834,3249281,153,37,288242.4838253545,530182.5517616321
2021-05-31,53,2,0,2643,7497,2753163,159,30,303030.2266360641,421883.02768164896
2021-06-30,53,2,0,3162,2619,686389,381,33,293852.43089228845,419026.47262414574
2021-07-31,53,2,0,5383,3345,1092318,226,34,223931.51989235156,193911.66364911478
2021-08-31,53,2,0,7915,1020,1938726,256,31,17619.366826536705,274496.0020421554
2021-09-30,53,2,0,4188,901,1618298,136,31,693394.6020665852,614466.4030064951
2021-10-31,53,2,0,6102,767,1146247,115,39,248398.8899889649,330091.62769795954
2021-11-30,53,2,0,7454,2456,1653680,117,30,81548.50773899777,148482.0918508694
2021-12-31,53,2,0,6510,2023,980434,80,21,141200.19055214702,167720.22351744835
2022-01-31,53,2,0,6057,1471,1663076,60,21,337300.2248703273,380665.2706019096
2022-02-28,53,2,0,6998,3603,1441181,72,21,107736.0526053685,68905.40101244644
2022-03-31,53,2,0,5188,2222,1042641,117,37,275533.2087689092,305427.0881033171
2022-04-30,53,2,0,2378,6766,2495203,115,35,431076.2172147313,465863.8606092769
2022-05-31,53,2,0,2793,6210,2125411,162,36,425782.2230473074,378677.7421644714
2022-06-30,53,2,0,3903,2232,1089719,305,33,419088.6480117293,451790.826126114
2022-07-31,53,2,0,4926,2606,701506,255,29,191144.35633653527,227973.27477958155
2022-08-31,53,2,0,5521,2258,1953611,299,30,452640.81103675126,441710.3740743008
2022-09-30,53,2,0,3139,3368,1725744,197,37,654810.5203490544,574833.312787002
2022-10-31,53,2,0,3867,2172,1230984,144,33,481831.3033236772,486955.09059082443
2022-11-30,53,2,0,5624,2007,1002376,172,34,230904.90461620383,260096.6009447737
2022-12-31,53,2,0,3197,301,1552192,84,24,900408.3284686953,782988.8395782544
2023-01-31,53,2,0,4862,3982,748098,80,22,163109.86322417718,139859.53210778962
2023-02-28,53,2,0,7850,1605,1350209,86,22,20379.4585912902,113089.97451922765
2023-03-31,53,2,0,4919,4106,1061867,178,34,221663.65165185943,177120.26995552707
2023-04-30,53,2,0,2297,4385,2145849,159,37,781963.3400351147,583468.162841525
2023-05-31,53,2,0,2117,4231,3587177,166,37,1393746.297906187,892425.7519987683
2023-06-30,53,2,0,7725,1178,1488650,213,34,43985.09621669877,193914.96804743787
2023-07-31,53,2,0,7555,777,648980,326,33,32763.189927274885,76335.69620048102
2023-08-31,53,2,0,4165,2294,1081268,354,30,385646.0651362183,410195.2933351485
2023-09-30,53,2,0,4488,2582,1209804,166,30,378079.2837444448,378775.28221651865
2023-10-31,53,2,0,7407,920,1190756,134,33,78842.82834997593,191252.68888960965
2023-11-30,53,2,0,5214,2563,1896879,126,30,471548.9102705896,436747.4329327812
2023-12-31,53,2,0,3316,2821,1368715,62,24,549263.871886713,517753.0524391442
2015-01-31,53,3,0,4386,343,851721,71,21,369886.901106626,483334.13606302475
2015-02-28,53,3,0,5303,3140,1784187,69,22,390696.1363478312,353477.9270027473
2015-03-31,53,3,0,4629,3595,1556232,142,31,392798.7523123223,346696.7272789481
2015-04-30,53,3,0,2711,7840,2397505,119,30,199947.85353301524,317177.93517156044
2015-05-31,53,3,0,2831,4408,2342307,115,37,769710.64520584,570034.6971067627
2015-06-30,53,3,0,3510,3788,685661,258,32,222287.0433006225,281589.23411193874
2015-07-31,53,3,0,5497,1570,1556468,337,25,401432.8648432641,419545.13383983314
2015-08-31,53,3,0,5073,2063,1273320,339,32,358520.30781494017,366177.9356974197
2015-09-30,53,3,0,6032,4662,1270011,101,32,149910.1181647141,56857.19930788708
2015-10-31,53,3,0,6217,3971,1599338,171,38,198426.9934601534,155820.94084688742
2015-11-30,53,3,0,7030,721,798071,106,37,88747.92958899654,169858.78403472723
2015-12-31,53,3,0,4942,1345,633280,68,24,205657.41495459373,307275.0106816552
2016-01-31,53,3,0,7105,952,644531,85,24,64263.83992637452,110488.32778442396
2016-02-29,53,3,0,4097,1957,1563513,57,20,596180.0210647986,530574.1706654836
2016-03-31,53,3,0,5289,3775,788706,183,38,154703.5076023549,106186.44877704309
2016-04-30,53,3,0,2214,8779,2602053,159,36,40477.18284887087,327594.4667137727
2016-05-31,53,3,0,3153,4596,2824163,109,35,834362.632742071,607067.0160391242
2016-06-30,53,3,0,7146,3806,1323760,322,26,81110.4582207628,9523.077838053974
2016-07-31,53,3,0,4686,1020,1562126,347,32,573238.3695249963,550827.8771722915
2016-08-31,53,3,0,3937,2288,793419,303,34,300088.05603371887,373390.6845487904
2016-09-30,53,3,0,6064,1082,621141,149,37,132033.06140005914,207854.49381297472
2016-10-31,53,3,0,7545,1570,1550066,199,33,72280.53275863429,183451.1671039213
2016-11-30,53,3,0,3696,2992,540120,164,31,193617.46273443717,284464.862993737
2016-12-31,53,3,0,7838,2515,1434738,54,24,20529.77316468599,61575.71071821478
2017-01-31,53,3,0,6798,2367,1010627,85,21,111549.22076308324,101492.45502460684
2017-02-28,53,3,0,4712,1077,1330877,71,22,481070.8776543405,499739.21201362245
2017-03-31,53,3,0,5437,4480,1039455,144,34,166597.71658687654,81412.44413171327
2017-04-30,53,3,0,2557,7714,3267666,165,37,311674.1897962071,529905.7733410883
2017-05-31,53,3,0,2624,7820,2216995,173,33,191257.1466908205,283041.94109891745
2017-06-30,53,3,0,5064,4250,1436370,237,33,277260.505480739,225583.3170888254
2017-07-31,53,3,0,3018,945,1935444,375,30,1078101.470274547,817977.8594667793
2017-08-31,53,3,0,4198,272,1782594,340,34,821154.0243802973,708599.7397073213
2017-09-30,53,3,0,5574,4168,1622549,110,38,263231.5087744953,216329.0159995108
2017-10-31,53,3,0,5488,2092,1967136,151,36,473267.9829211479,442374.51287264493
2017-11-30,53,3,0,4364,4107,1268480,194,36,312475.16472266044,265697.947020643
2017-12-31,53,3,0,7812,2327,1878416,92,24,32184.156514109694,167481.1345376416
2018-01-31,53,3,0,5681,898,1933025,69,23,503788.68609110056,517049.46806068043
2018-02-28,53,3,0,7565,2206,574152,54,23,23389.786699214143,-54452.56912925788
2018-03-31,53,3,0,6695,1159,1739444,184,34,246616.93681753485,356013.38917603926
2018-04-30,53,3,0,2659,6535,2465151,106,38,446952.39042502607,437676.3636822222
2018-05-31,53,3,0,2598,8286,3607735,178,33,186232.6023254875,527949.49622723
2018-06-30,53,3,0,3767,3533,1357207,271,32,435200.2700520887,414728.2119657924
2018-07-31,53,3,0,4880,2229,894726,294,34,262097.97092191453,302521.08159736573
2018-08-31,53,3,0,6735,4979,1153624,395,30,81022.67671576125,-60840.072719047195
2018-09-30,53,3,0,4032,4035,1505278,113,31,410682.94937382056,358838.61980755645
2018-10-31,53,3,0,5383,4420,1134802,109,33,188196.51122313977,114973.13178300032
2018-11-30,53,3,0,5477,1191,909660,180,31,248598.60843937745,318796.82394350274
2018-12-31,53,3,0,6605,4147,640740,50,20,59979.3878344147,-80912.56071312487
2019-01-31,53,3,0,4407,4847,1370144,94,21,282792.7386501547,241766.46307050413
2019-02-28,53,3,0,3588,4114,1782602,69,20,532151.925382685,462955.7004013283
2019-03-31,53,3,0,3123,4612,1358850,175,30,402464.12294267066,397989.2941940806
2019-04-30,53,3,0,2733,4540,2480521,157,31,806570.2134261115,609356.6633042694
2019-05-31,53,3,0,2228,5530,3213679,100,34,889400.8473716822,724784.4536938487
2019-06-30,53,3,0,4842,845,1393056,299,29,497830.8863616991,523045.17050936975
2019-07-31,53,3,0,7151,2893,1923844,254,29,137897.3748835037,207612.38584857178
2019-08-31,53,3,0,5323,725,504977,286,31,155207.47530387985,294966.65799282026
2019-09-30,53,3,0,7601,2700,1940403,176,33,67170.22639530839,174343.44756467728
2019-10-31,53,3,0,6184,2443,1025562,135,38,169195.97694479272,162530.77008705295
2019-11-30,53,3,0,3976,3701,1955511,190,37,577658.2651856712,483839.1060562154
2019-12-31,53,3,0,3385,2073,529864,65,22,234975.9944870097,400693.05847418704
2020-01-31,53,3,0,3264,2590,1119934,77,23,471486.6202835983,499576.942538395
2020-02-29,53,3,0,4962,3849,1601214,50,23,346989.2889820029,298584.63390319276
2020-03-31,53,3,0,7158,2809,1955782,177,33,140947.77108198346,215493.3922845369
2020-04-30,53,3,0,3431,7628,2196513,183,36,187867.905228616,210784.38078221594
2020-05-31,53,3,0,1459,8192,3280918,135,36,233194.62405290088,591392.2972698729
2020-06-30,53,3,0,6950,2255,571703,245,30,56037.163016562,4303.511608049717
2020-07-31,53,3,0,4894,2826,1173928,335,28,312032.2135020428,299820.1110606013
2020-08-31,53,3,0,4873,4896,1812716,247,34,321705.5902704486,264005.01310725743
2020-09-30,53,3,0,6315,3138,1565197,156,31,214064.70275266515,199324.58589540538
2020-10-31,53,3,0,7823,3286,1875692,187,32,25864.3321479616,91450.70574895212
2020-11-30,53,3,0,7242,675,1667831,198,30,145614.19800544073,311420.05150956154
2020-12-31,53,3,0,7786,1633,1353909,84,24,29220.82391826767,127793.37945453488
2021-01-31,53,3,0,6757,4963,1864974,75,24,129215.3660085751,65442.1998264993
2021-02-28,53,3,0,6779,4920,1398578,98,21,96202.65468766124,-20976.411080194284
2021-03-31,53,3,0,3863,4125,1562071,119,32,436242.4269884476,392063.5060553354
2021-04-30,53,3,0,2975,5531,3475723,192,38,837124.741516505,705002.4727491465
2021-05-31,53,3,0,2315,6229,2344582,141,35,509302.8454068068,482814.23260177445
2021-06-30,53,3,0,7115,4180,1879392,271,26,110709.88698960954,86874.42074058493
2021-07-31,53,3,0,5741,3666,934669,330,33,155936.51312376335,98069.16246731654
2021-08-31,53,3,0,7865,568,1844328,314,25,28515.551384377188,298433.9190304818
2021-09-30,53,3,0,5790,2555,1914628,170,36,377922.2115550911,372262.45243740914
2021-10-31,53,3,0,5715,3995,1248950,102,36,197702.41401688135,141495.906644543
2021-11-30,53,3,0,5548,2348,1166001,115,31,263628.08252961107,263360.06410221907
2021-12-31,53,3,0,6586,3540,1604503,86,24,171400.05129063394,159897.91319737036
2022-01-31,53,3,0,7680,3826,1045421,63,24,23768.61647072735,-102279.2589958591
2022-02-28,53,3,0,6552,2235,1303623,82,24,176876.46407018945,202026.60476240225
2022-03-31,53,3,0,3451,2364,681291,121,31,285243.49995448027,417023.6599014891
2022-04-30,53,3,0,1545,5184,3114035,129,37,1060746.1339877176,815356.5782466286
2022-05-31,53,3,0,1953,4908,2210476,120,35,756741.5809854241,598026.5729355912
2022-06-30,53,3,0,5630,2327,1029370,303,26,225656.78134023293,240083.78069095942
2022-07-31,53,3,0,6741,4659,1918584,297,32,144855.02151849074,100520.47162204607
2022-08-31,53,3,0,7121,4885,1573249,339,31,78503.64959067632,-28082.89476791106
2022-09-30,53,3,0,7350,1814,1443864,162,32,93197.85179785712,179258.14776916942
2022-10-31,53,3,0,4573,4995,770423,106,36,146218.4667877293,85882.27484302454
2022-11-30,53,3,0,6991,3117,1175442,140,34,96496.09167776971,52998.7202854072
2022-12-31,53,3,0,3052,2010,1618215,73,23,776461.9468082687,673292.1614481462
2023-01-31,53,3,0,5863,648,662169,54,23,163937.7501921,284065.24464751064
2023-02-28,53,3,0,6153,4849,1618351,82,24,171486.76633992986,89449.59772835896
2023-03-31,53,3,0,5099,410,1939266,179,32,670647.9895383193,630601.7928801936
2023-04-30,53,3,0,2710,5008,3737730,120,31,1091778.459689325,802373.2602636835
2023-05-31,53,3,0,3427,5821,3744037,119,39,751429.7309020697,651890.055163825
2023-06-30,53,3,0,7032,2476,920610,320,31,80432.7016969304,54323.60482655987
2023-07-31,53,3,0,7139,2978,1759231,269,26,126098.67837214474,163174.8010958438
2023-08-31,53,3,0,5352,706,1278108,244,30,389468.4387268275,447452.8488951276
2023-09-30,53,3,0,7587,3288,887305,130,35,28820.034332424388,-76741.24246905337
2023-10-31,53,3,0,5541,2433,1290108,175,39,288768.2275730795,291257.8197833505
2023-11-30,53,3,0,3719,4555,525847,121,34,138487.70528306672,173189.85585792977
2023-12-31,53,3,0,6254,4279,836554,77,23,95373.02564094056,-17310.148571907637
2015-01-31,53,4,0,3605,363,1214998,17,8,640286.3470500056,635959.6674941264
2015-02-28,53,4,0,3854,1913,827828,9,8,337428.5812601594,424742.7349102386
2015-03-31,53,4,0,3760,4355,1687024,24,30,459963.3608771368,407904.17191458854
2015-04-30,53,4,0,2385,6821,3048944,21,31,512969.0462519076,575263.0158532022
2015-05-31,53,4,0,3002,8306,3614655,48,30,167594.67408461965,485182.51021912595
2015-06-30,53,4,0,5486,2192,1186336,193,25,281493.10085798445,294259.2689652654
2015-07-31,53,4,0,5881,3367,1647019,212,34,272253.5357164978,248823.49581830698
2015-08-31,53,4,0,5797,4340,1260762,166,29,179063.8760600763,104155.22707510996
2015-09-30,53,4,0,7001,165,1331612,37,32,162797.85337000256,319892.9584896953
2015-10-31,53,4,0,3683,4039,1685194,2,30,499832.85468324594,434277.98838485597
2015-11-30,53,4,0,6574,3226,584353,46,33,66593.13165550659,-13340.587246278375
2015-12-31,53,4,0,5526,993,1599315,27,7,439479.7411676364,457488.84004413
2016-01-31,53,4,0,6924,2632,1236505,19,5,117238.0255628072,113547.8384614674
2016-02-29,53,4,0,6136,2782,1573284,22,13,252596.76672053404,250176.10367339625
2016-03-31,53,4,0,5962,995,549017,13,25,124214.826482175,210824.5124392873
2016-04-30,53,4,0,2315,6882,2604905,31,26,431144.6922291023,471954.44302544533
2016-05-31,53,4,0,1792,7386,2230965,28,36,305999.95660502097,412037.3130467493
2016-06-30,53,4,0,6817,4526,1229269,213,34,89883.92617416549,-32694.882503722863
2016-07-31,53,4,0,5034,3270,1220387,176,31,287369.1055771806,265087.5053563639
2016-08-31,53,4,0,5995,390,909868,159,28,217878.61885946864,326880.6455120637
2016-09-30,53,4,0,6699,718,1910075,1,38,285215.5610362915,410612.0056199343
2016-10-31,53,4,0,5546,4624,1611362,15,36,239336.86795466265,168171.15243886423
2016-11-30,53,4,0,6743,1384,1030681,45,32,136688.7487331824,181008.8799120594
2016-12-31,53,4,0,4151,839,1780499,18,14,776221.0667314163,657795.0020667005
2017-01-31,53,4,0,3335,1227,903421,6,12,454639.8626774106,548583.9501195268
2017-02-28,53,4,0,5350,991,1670392,7,11,491828.0485245496,505429.6869237146
2017-03-31,53,4,0,3876,3438,1829407,37,33,581481.2895854949,507433.7782962673
2017-04-30,53,4,0,1959,5859,2974911,24,37,779345.1659931156,697579.6195502959
2017-05-31,53,4,0,3374,5967,3244236,9,25,628151.5677487951,565284.0018706429
2017-06-30,53,4,0,7802,2954,865718,288,31,14159.466205589451,-87899.66039467826
2017-07-31,53,4,0,3092,3543,1323904,191,33,491359.0809393469,478479.7524408734
2017-08-31,53,4,0,4205,2354,1482950,180,29,518686.8514614068,485174.3058789493
2017-09-30,53,4,0,7575,2759,1333885,41,26,48743.401478268366,60918.57403471253
2017-10-31,53,4,0,7951,1526,1313469,27,32,6270.24239088544,106068.8106775729
2017-11-30,53,4,0,4285,920,1171775,18,26,488134.6094620525,500277.19994185236
2017-12-31,53,4,0,6495,3759,1413211,2,8,154222.7013293438,108897.04371704541
2018-01-31,53,4,0,4660,4917,1620469,3,10,305612.7237793725,248885.73716649372
2018-02-28,53,4,0,3822,603,1759455,28,9,856824.4493076036,721640.6555657596
2018-03-31,53,4,0,4416,210,934705,19,30,408757.5381033436,528468.1773785896
2018-04-30,53,4,0,1832,8327,2270847,42,38,125853.21342882927,343277.0472042657
2018-05-31,53,4,0,2920,7042,2273831,5,31,310531.9529223537,326226.54302059056
2018-06-30,53,4,0,4589,1735,1620457,296,27,557030.9277965416,525930.5108820151
2018-07-31,53,4,0,4191,3092,1478905,181,30,461285.7369496174,424144.55908834346
2018-08-31,53,4,0,5707,4605,1055400,225,30,147102.27968903407,59756.23040930745
2018-09-30,53,4,0,6821,371,1461263,45,33,206000.51036314276,342113.59125854477
2018-10-31,53,4,0,7071,4327,1999142,23,35,119846.1225001841,108265.82293742543
2018-11-30,53,4,0,5536,281,1176582,42,35,350741.5385635027,433656.6916559164
2018-12-31,53,4,0,7585,4065,1181977,18,7,33304.73165717347,-73370.20111380555
2019-01-31,53,4,0,7710,4092,1684821,6,13,32888.125787919445,10566.641048280204
2019-02-28,53,4,0,3663,594,1982287,27,6,1003181.3159638942,777913.4943277445
2019-03-31,53,4,0,3057,1581,1394270,25,38,709513.5162394547,659303.9665594263
2019-04-30,53,4,0,1278,7104,2063822,19,32,361025.0939736597,475935.6973089975
2019-05-31,53,4,0,2839,5718,3138189,10,29,734110.8134139805,627551.4293427436
2019-06-30,53,4,0,5538,870,1343740,216,30,373120.9649912744,435526.5731766226
2019-07-31,53,4,0,6573,1458,850771,248,27,126875.42116434548,176871.13381061787
2019-08-31,53,4,0,3827,1957,757282,269,34,308748.60463863204,405182.68256169156
2019-09-30,53,4,0,6429,3598,1888749,13,30,221820.46273326635,219403.78928616832
2019-10-31,53,4,0,3668,370,1152638,37,33,598223.6748416747,621606.8907517851
2019-11-30,53,4,0,3894,706,1592836,39,30,752924.8302142506,661913.9569403703
2019-12-31,53,4,0,4216,2948,536190,24,14,170213.49520448234,242268.84779480487
2020-01-31,53,4,0,3548,1663,1870861,18,6,847901.7438745418,694997.1555824275
2020-02-29,53,4,0,6540,510,949056,23,8,163082.7593214152,269068.1048063088
2020-03-31,53,4,0,6901,3082,626799,14,39,56394.63406334217,-47795.00796725111
2020-04-30,53,4,0,2311,5692,3711068,34,36,964635.5218338398,800804.8733722066
2020-05-31,53,4,0,1608,8696,2007872,29,28,49347.09969827633,280993.71434295515
2020-06-30,53,4,0,4092,4487,960560,279,28,234472.34250405207,215141.20240551585
2020-07-31,53,4,0,7960,258,1483105,175,33,6664.6111870919285,232772.23937987408
2020-08-31,53,4,0,5458,2901,932925,187,33,200425.65152225492,189890.72056168862
2020-09-30,53,4,0,6941,2031,525606,29,28,53694.51400628335,21592.058145366453
2020-10-31,53,4,0,3528,2913,1140168,19,37,430292.5175843081,432769.93194441166
2020-11-30,53,4,0,6443,143,1110522,3,32,212360.30328766283,331744.84179399244
2020-12-31,53,4,0,7064,3899,1851605,17,8,122145.78641791438,123979.02002848116
2021-01-31,53,4,0,5026,3427,1869798,25,6,429321.3954147484,379353.54021523055
2021-02-28,53,4,0,5445,2490,1640600,0,12,378247.4797643409,372473.41476392484
2021-03-31,53,4,0,4785,2633,800904,36,25,227279.5653345484,260402.9491433601
2021-04-30,53,4,0,3390,6952,2638611,21,37,342238.2837882641,368281.8555207792
2021-05-31,53,4,0,3357,7371,2786796,15,32,288534.75310486206,357767.66250461043
2021-06-30,53,4,0,3058,2279,1551841,202,25,714974.762387308,635961.5344679707
2021-07-31,53,4,0,3708,4709,1052203,167,29,268135.64640659385,260636.2723969092
2021-08-31,53,4,0,3091,901,1190823,222,34,657182.1281550856,655852.3853714507
2021-09-30,53,4,0,3484,524,608990,30,26,323603.37252194044,527900.3826922299
2021-10-31,53,4,0,4046,4972,1417769,29,38,312288.6039353478,272350.7641346064
2021-11-30,53,4,0,5263,2714,775110,37,36,184833.6534989074,192072.13359265166
2021-12-31,53,4,0,6036,2598,668205,17,11,116408.04963963023,115539.20439413254
2022-01-31,53,4,0,5530,3883,662840,26,10,115982.89587808536,53125.93005729614
2022-02-28,53,4,0,4686,4833,1228891,17,8,234720.81789976577,183783.96831097288
2022-03-31,53,4,0,4303,100,1516966,46,29,692911.7250930757,678698.2541838628
2022-04-30,53,4,0,2719,7857,3743299,35,28,307031.1297079416,590599.9225683301
2022-05-31,53,4,0,3348,8821,3981684,2,37,38957.12712257066,474964.32685414905
2022-06-30,53,4,0,6478,4686,1371069,291,25,124409.31279270408,19821.909980418604
2022-07-31,53,4,0,6248,2022,904308,214,33,153205.59506237044,169597.12203531023
2022-08-31,53,4,0,4441,1140,758723,190,27,294510.86391592125,415890.6936734963
2022-09-30,53,4,0,6872,4059,1338232,36,27,103089.47697506491,28127.512026729888
2022-10-31,53,4,0,6756,3608,585485,44,33,54320.02520255173,-78671.11743558987
2022-11-30,53,4,0,6576,3975,1584816,40,27,156843.27913359838,111471.99080129902
2022-12-31,53,4,0,6884,1369,1167893,26,13,137742.1473858398,214699.65077493322
