Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand
2017-03-31,51,1,0,7988,2108,1390752,37,39,0.0
2017-04-30,51,1,0,2126,6317,2030871,15,34,443011.6726840176
2017-05-31,51,1,0,2094,5934,2553436,35,36,640319.7339690701
2017-06-30,51,1,0,5457,2000,661137,275,27,162873.0434870099
2017-07-31,51,1,0,4081,4667,800727,174,28,188305.58889365866
2017-08-31,51,1,0,6248,3744,577025,248,25,73339.83589551641
2017-09-30,51,1,0,4390,2423,1196431,46,25,393640.9380132609
2017-10-31,51,1,0,5238,1277,1120145,8,29,330844.95973017265
2017-11-30,51,1,0,4051,2284,1060614,27,31,389916.9509797848
2017-12-31,51,1,0,3063,1557,1965947,27,8,1002153.6318021364
2018-01-31,51,1,0,6807,2020,582532,8,9,66771.4354509292
2018-02-28,51,1,0,4575,4987,944270,10,13,179622.248299304
2018-03-31,51,1,0,4823,4051,824853,22,32,179536.15567430021
2018-04-30,51,1,0,3381,5954,3705523,33,39,721567.5337337829
2018-05-31,51,1,0,1875,4275,2197722,34,34,881997.3758390951
2018-06-30,51,1,0,5941,114,1584198,267,30,400817.0879462759
2018-07-31,51,1,0,7898,400,1670159,215,27,17980.157584663808
2018-08-31,51,1,0,3499,4338,1907251,204,32,554567.4298533266
2018-09-30,51,1,0,7110,4465,880817,1,25,48725.17006157804
2018-10-31,51,1,0,5722,3185,799698,5,34,146475.12676668802
2018-11-30,51,1,0,7302,3491,937678,37,29,49253.05133949672
2018-12-31,51,1,0,6931,4590,899511,6,5,58248.66702201762
2019-01-31,51,1,0,3384,1439,515042,8,12,249330.53892218904
2019-02-28,51,1,0,7909,2876,777680,3,9,5230.376844608352
2019-03-31,51,1,0,4884,3632,1956559,7,28,453092.497400456
2019-04-30,51,1,0,2705,4827,3545583,20,34,1085727.6707170277
2019-05-31,51,1,0,2408,5961,2058375,14,30,484356.4992889267
2019-06-30,51,1,0,6899,1979,1975899,232,27,210068.62971493072
2019-07-31,51,1,0,3941,207,1446703,259,26,716071.819293937
2019-08-31,51,1,0,6581,3236,535696,210,33,60388.94442475818
2019-09-30,51,1,0,7374,503,1707368,2,34,123893.66473606291
2019-10-31,51,1,0,5900,3327,1009653,7,26,166235.22776054166
2019-11-30,51,1,0,5560,1276,851224,25,33,222006.88184262154
2019-12-31,51,1,0,3508,181,506452,26,9,278319.8449871938
2020-01-31,51,1,0,7603,4194,1947449,10,9,50068.66335596118
2020-02-29,51,1,0,4432,2953,1811366,11,14,541461.7198611356
2020-03-31,51,1,0,4157,2156,1734880,23,27,632475.3098921939
2020-04-30,51,1,0,2418,7205,2360905,48,31,326722.5579218756
2020-05-31,51,1,0,2316,6834,2666739,2,39,453956.84854515066
2020-06-30,51,1,0,4037,2807,1256046,243,28,427259.9040090339
2020-07-31,51,1,0,6364,629,1516762,225,25,286787.5575695281
2020-08-31,51,1,0,7841,2093,1855714,198,28,26198.48604768317
2020-09-30,51,1,0,7157,2675,508870,7,37,37184.59133493876
2020-10-31,51,1,0,5722,327,954566,21,37,260936.36600289238
2020-11-30,51,1,0,5005,2882,586285,18,37,148744.36421827367
2020-12-31,51,1,0,3195,3484,1437875,1,12,528367.9285598077
2021-01-31,51,1,0,7235,3043,1661509,19,7,103603.19351875181
2021-02-28,51,1,0,5554,1773,1579919,10,14,386458.1617216124
2021-03-31,51,1,0,3679,3538,1535188,7,36,502186.2373671197
2021-04-30,51,1,0,1392,8486,3575497,14,29,165209.72693655005
2021-05-31,51,1,0,1674,8019,3921671,15,26,334501.4709345697
2021-06-30,51,1,0,7842,2067,1886172,212,26,26547.052435144044
2021-07-31,51,1,0,4500,792,941507,215,29,374891.4433218411
2021-08-31,51,1,0,4893,3380,808335,274,25,195428.56379664887
2021-09-30,51,1,0,5628,934,1407696,33,35,372680.77303406445
2021-10-31,51,1,0,5294,4238,598836,36,33,106743.41329248293
2021-11-30,51,1,0,3021,2410,1123080,46,28,511111.0885713374
2021-12-31,51,1,0,4544,399,1248142,4,7,514245.93507125747
2022-01-31,51,1,0,7164,306,993341,7,10,98979.65537793838
2022-02-28,51,1,0,3463,2839,1117817,20,9,433226.45887217193
2022-03-31,51,1,0,7542,2242,1761822,7,30,73834.29985845379
2022-04-30,51,1,0,2865,6676,3481721,24,35,574572.080444883
2022-05-31,51,1,0,1547,4437,3790213,10,35,1547639.2405804168
2022-06-30,51,1,0,4969,3587,1765398,205,30,400969.0822239033
2022-07-31,51,1,0,3272,3167,1959201,263,27,749161.6796503019
2022-08-31,51,1,0,5662,3364,1145726,191,32,208767.82623735355
2022-09-30,51,1,0,5901,2890,1177421,18,32,208719.69104888002
2022-10-31,51,1,0,4800,1986,1980263,11,25,615709.5296874002
2022-11-30,51,1,0,5606,3061,1192942,45,26,234595.59039348876
2022-12-31,51,1,0,3107,160,644541,4,6,386831.1478064939
2023-01-31,51,1,0,5871,4614,563848,15,8,72729.65426279369
2023-02-28,51,1,0,6552,4058,886101,23,9,87382.25188093631
2023-03-31,51,1,0,7768,1533,1898531,31,35,43370.74041811414
2023-04-30,51,1,0,3307,7871,2574066,23,33,187607.71167915518
2023-05-31,51,1,0,2334,8636,3371427,17,27,93711.91946271276
2023-06-30,51,1,0,7826,1191,938269,200,27,16507.3050286855
2023-07-31,51,1,0,7385,3903,1828557,179,32,78100.30575825354
2023-08-31,51,1,0,7517,3408,807488,214,34,29561.030536348535
2023-09-30,51,1,0,5270,1064,872191,49,32,261644.06483807924
2023-10-31,51,1,0,3829,4748,1922341,24,31,472213.267403316
2023-11-30,51,1,0,5063,2074,1809545,10,36,509727.4311369016
2023-12-31,51,1,0,7242,2146,1838490,18,11,130706.50522201146
2015-01-31,51,2,0,4654,360,1597676,61,24,640125.8112017286
2015-02-28,51,2,0,3638,1855,1630717,51,24,704776.6776054057
2015-03-31,51,2,0,5502,3345,1994797,133,33,389796.01884537784
2015-04-30,51,2,0,1800,4886,2511815,147,36,888157.5970538856
2015-05-31,51,2,0,2472,6274,2045597,157,36,426643.1065022831
2015-06-30,51,2,0,5397,2204,1348103,311,27,330058.4862345387
2015-07-31,51,2,0,4419,3300,1113085,225,29,314746.83763999824
2015-08-31,51,2,0,3054,1208,1969555,225,33,1053060.291613441
2015-09-30,51,2,0,4707,3651,1869136,181,31,455907.0052264959
2015-10-31,51,2,0,6397,4002,1043886,120,34,115348.82750009431
2015-11-30,51,2,0,5669,4084,1279827,132,31,202741.00350889278
2015-12-31,51,2,0,4371,2004,1030501,83,23,362588.3951531508
2016-01-31,51,2,0,4769,2115,1012697,59,24,312076.15843029757
2016-02-29,51,2,0,5073,939,1909548,61,21,624044.532437214
2016-03-31,51,2,0,4945,1878,1721239,158,38,518709.703220798
2016-04-30,51,2,0,2401,7381,2055288,137,39,257150.85090156083
2016-05-31,51,2,0,3377,4011,2402328,158,39,767949.8873828597
2016-06-30,51,2,0,3053,2892,1388335,270,28,581765.8010659469
2016-07-31,51,2,0,7985,164,724254,260,30,267.04068576444297
2016-08-31,51,2,0,4780,2572,543308,293,28,155762.55492773032
2016-09-30,51,2,0,6901,3381,1827045,181,37,155109.1280836039
2016-10-31,51,2,0,3961,2814,1321410,134,30,457621.8410696755
2016-11-30,51,2,0,5985,3819,1426579,180,32,205739.59588133454
2016-12-31,51,2,0,6395,3467,1996941,63,24,244640.28568419986
2017-01-31,51,2,0,3534,2286,517159,95,24,215027.5380358055
2017-02-28,51,2,0,6992,1409,1360492,85,20,143045.79634163674
2017-03-31,51,2,0,4191,4085,725865,101,32,188233.74290103526
2017-04-30,51,2,0,3475,7244,2904100,160,39,318509.87013532873
2017-05-31,51,2,0,2995,8530,3470297,104,33,110762.17105081084
2017-06-30,51,2,0,7517,3949,1583271,232,27,52342.83774421229
2017-07-31,51,2,0,3352,1292,1589116,233,26,789716.25546385
2017-08-31,51,2,0,3788,4059,1723221,393,30,496921.4588653479
2017-09-30,51,2,0,4652,2944,1087951,111,37,305549.9705799661
2017-10-31,51,2,0,5305,1947,896938,105,39,236009.6064313959
2017-11-30,51,2,0,5335,1860,1602329,177,34,422054.0975131208
2017-12-31,51,2,0,4536,1218,1930807,61,24,721335.1974235132
2018-01-31,51,2,0,3091,4051,1483826,83,23,499706.1904854723
2018-02-28,51,2,0,7037,3927,1968580,81,24,131979.442547401
2018-03-31,51,2,0,3771,2055,1032488,171,30,420458.3817942956
2018-04-30,51,2,0,2244,6938,2480002,165,30,406895.31184483913
2018-05-31,51,2,0,2883,5357,2599936,147,39,671358.9874320882
2018-06-30,51,2,0,3910,729,895120,345,31,419912.78041770635
2018-07-31,51,2,0,7284,1979,1357097,373,25,93272.18075528016
2018-08-31,51,2,0,6426,298,1761239,220,30,332981.14053851384
2018-09-30,51,2,0,6045,1343,1780357,147,36,368353.46043241635
2018-10-31,51,2,0,5668,1374,893116,164,38,219743.64579464594
2018-11-30,51,2,0,7410,1285,778595,116,39,48284.3385480936
2018-12-31,51,2,0,5300,4925,672740,91,23,102348.3340440631
2019-01-31,51,2,0,6029,3708,871831,78,20,125612.67786161667
2019-02-28,51,2,0,4420,1468,1543954,90,20,577012.6770046047
2019-03-31,51,2,0,5056,2343,1691245,129,37,458966.9274135924
2019-04-30,51,2,0,1943,4955,3864112,143,34,1312298.0039555382
2019-05-31,51,2,0,1222,5311,2018200,182,30,699452.913567704
2019-06-30,51,2,0,7221,2480,501591,228,28,34874.656143367894
2019-07-31,51,2,0,3464,4853,1237729,308,30,322536.787708206
2019-08-31,51,2,0,6522,4433,1654500,392,25,153898.72454693832
2019-09-30,51,2,0,6579,1074,554836,145,34,86174.16973246052
2019-10-31,51,2,0,4137,1657,607961,165,39,239068.4462316458
2019-11-30,51,2,0,5672,957,629649,159,36,163121.54875276535
2019-12-31,51,2,0,5627,2689,674457,92,23,139714.46316069947
2020-01-31,51,2,0,6232,780,1994730,53,24,400451.06218845455
2020-02-29,51,2,0,5833,2460,876865,60,22,171821.39553856035
2020-03-31,51,2,0,7101,4041,1418890,107,37,86726.65617126321
2020-04-30,51,2,0,2715,7159,2347113,135,30,315423.0474322842
2020-05-31,51,2,0,3467,8892,2706395,182,32,16529.053566374067
2020-06-30,51,2,0,6180,3435,1258791,208,27,176038.83836256104
2020-07-31,51,2,0,6401,3088,1160038,278,28,151295.2595221957
2020-08-31,51,2,0,7926,2597,944767,278,27,5214.392692164324
2020-09-30,51,2,0,5239,1149,1694200,176,32,508517.6640252403
2020-10-31,51,2,0,3972,3363,942840,130,39,296675.7128327935
2020-11-30,51,2,0,4811,449,840705,179,37,317664.9355485559
2020-12-31,51,2,0,7395,4201,1993557,50,24,78829.37005892639
2021-01-31,51,2,0,3446,4396,822832,57,21,239059.11740277006
2021-02-28,51,2,0,5957,3397,803681,64,23,127119.25843922186
2021-03-31,51,2,0,5309,3528,707992,137,39,144252.65125199204
2021-04-30,51,2,0,2073,8540,3123833,137,30,115541.88853024507
2021-05-31,51,2,0,1693,6815,3846515,116,31,733116.9621958524
2021-06-30,51,2,0,7396,4574,1206516,345,28,43917.343626965645
2021-07-31,51,2,0,5769,1052,991823,397,34,243275.52648459002
2021-08-31,51,2,0,6609,887,1691578,234,29,263208.0069476224
2021-09-30,51,2,0,3577,4654,767481,131,35,204382.805233061
2021-10-31,51,2,0,6785,1067,966635,137,38,128296.1266269468
2021-11-30,51,2,0,4631,3648,1396129,131,38,348618.1796344673
2021-12-31,51,2,0,6868,4414,1105254,82,20,78871.80498191946
2022-01-31,51,2,0,4608,2049,1844166,67,23,602457.957366576
2022-02-28,51,2,0,5553,4264,900427,61,24,144277.9127965087
2022-03-31,51,2,0,5212,3877,1329475,145,34,262748.9840166858
2022-04-30,51,2,0,1881,6579,3895206,103,34,798409.9791251569
2022-05-31,51,2,0,1622,8639,3207926,195,36,99542.7383009101
2022-06-30,51,2,0,4971,186,537855,255,34,198939.8497791882
2022-07-31,51,2,0,5808,4434,1366234,326,30,188938.52789140327
2022-08-31,51,2,0,5741,2665,656622,324,33,129945.40488862118
2022-09-30,51,2,0,6226,3013,568126,167,37,83312.79820654333
2022-10-31,51,2,0,7142,3087,726651,187,36,50529.6170823707
2022-11-30,51,2,0,5938,139,1564412,156,34,395274.5325296879
2022-12-31,51,2,0,4922,297,1144273,90,20,424690.04608893546
2023-01-31,51,2,0,6804,395,1801243,94,23,255252.4511114207
2023-02-28,51,2,0,3486,4456,1955451,66,24,555761.8235990375
2023-03-31,51,2,0,5905,2822,1693758,152,36,303015.7071690248
2023-04-30,51,2,0,2853,7008,2108306,138,30,298682.0555829572
2023-05-31,51,2,0,1384,6552,3250309,119,33,728513.8413752011
2023-06-30,51,2,0,7117,2869,532670,210,30,39543.797958591
2023-07-31,51,2,0,3147,2679,864346,245,26,367707.62164021423
2023-08-31,51,2,0,6563,4915,759378,336,33,61396.62004548707
2023-09-30,51,2,0,3178,3463,1753128,190,37,648963.3135274164
2023-10-31,51,2,0,6773,2652,857653,169,30,91964.91197909054
2023-11-30,51,2,0,6543,4026,1806825,100,35,180459.0956739788
2023-12-31,51,2,0,4303,4708,779183,63,22,171187.77689221286
2015-01-31,51,3,0,3564,2847,1272744,73,21,481633.35083212197
2015-02-28,51,3,0,7537,4052,1022066,90,21,31693.424951394172
2015-03-31,51,3,0,7380,4087,1578089,177,37,65502.66083606444
2015-04-30,51,3,0,2014,7946,2899208,196,30,251581.9415720534
2015-05-31,51,3,0,3385,8079,2138161,154,34,124730.69273408952
2015-06-30,51,3,0,6041,2057,1045107,298,27,196442.66873984356
2015-07-31,51,3,0,5251,3412,1599749,395,33,340077.4634181359
2015-08-31,51,3,0,7223,4186,1253034,283,31,64119.1033550827
2015-09-30,51,3,0,7823,4504,1805354,110,30,18606.270372434803
2015-10-31,51,3,0,4977,631,1867305,184,36,654453.7277755826
2015-11-30,51,3,0,7198,2633,1256903,168,31,87894.82504600151
2015-12-31,51,3,0,5154,2094,1810613,67,20,492731.48491774814
2016-01-31,51,3,0,4819,2980,898319,83,22,238235.01441670512
2016-02-29,51,3,0,3324,1685,1575476,82,24,747449.165564121
2016-03-31,51,3,0,3767,4855,1979395,163,33,481026.33847770764
2016-04-30,51,3,0,2563,6484,3102556,124,30,587188.6673805902
2016-05-31,51,3,0,3422,8189,3391578,151,38,172535.42064125213
2016-06-30,51,3,0,4285,775,1191800,241,31,504849.99352962023
2016-07-31,51,3,0,4775,4700,1477779,356,31,283613.4519793791
2016-08-31,51,3,0,5601,3644,564543,338,31,100310.80570189192
2016-09-30,51,3,0,6726,4062,1028425,161,36,89056.39397534948
2016-10-31,51,3,0,3430,1185,1530042,115,32,757958.6217481745
2016-11-30,51,3,0,4831,2076,1165039,167,31,354105.087076312
2016-12-31,51,3,0,6933,3878,1936000,55,24,145383.21109431412
2017-01-31,51,3,0,5179,3082,1603373,60,23,370513.331873422
2017-02-28,51,3,0,5737,1075,1429422,57,20,354635.7929472359
2017-03-31,51,3,0,7246,4209,1044393,159,30,51587.71805332875
2017-04-30,51,3,0,2129,8028,3798948,156,33,297893.3428935815
2017-05-31,51,3,0,2257,4991,2712902,158,38,865680.963391856
2017-06-30,51,3,0,6544,2715,655808,341,31,82744.47049994282
2017-07-31,51,3,0,4166,2920,844307,323,30,272746.24080722826
2017-08-31,51,3,0,6614,2080,584143,274,28,77227.44476791393
2017-09-30,51,3,0,5157,4385,582117,122,31,105666.18557700828
2017-10-31,51,3,0,5257,1379,1999455,195,30,578720.0841596413
2017-11-30,51,3,0,7462,1860,1477339,167,31,77151.62629507168
2017-12-31,51,3,0,5820,4071,1007523,71,21,149607.48931763426
2018-01-31,51,3,0,5960,4893,1351560,59,20,156355.72662141503
2018-02-28,51,3,0,6783,2850,676920,68,20,69738.49799340237
2018-03-31,51,3,0,3288,3349,1267751,150,37,468016.8476655354
2018-04-30,51,3,0,1437,6195,2582009,190,39,658176.4158007788
2018-05-31,51,3,0,3337,8600,3123322,187,33,78697.92189616615
2018-06-30,51,3,0,7896,3005,912341,345,31,6994.991124577655
2018-07-31,51,3,0,6934,4277,1184969,319,31,81960.28217585025
2018-08-31,51,3,0,4839,1621,956991,344,29,309229.340833923
2018-09-30,51,3,0,3572,4329,1856979,120,38,532197.1411093724
2018-10-31,51,3,0,7721,3943,1275112,195,36,23925.300644035375
2018-11-30,51,3,0,5865,961,689950,111,31,163766.6783270913
2018-12-31,51,3,0,3887,4387,1203786,81,24,316399.82540798624
2019-01-31,51,3,0,3733,1321,801378,90,23,364141.0563185974
2019-02-28,51,3,0,6623,3218,1554280,68,23,170515.37627667445
2019-03-31,51,3,0,3817,1606,1113689,185,39,477625.5510571035
2019-04-30,51,3,0,2761,7112,3501897,107,31,478487.61846829375
2019-05-31,51,3,0,2534,4412,2515405,132,34,874489.3590244917
2019-06-30,51,3,0,5633,4151,1376702,292,34,218447.60229090997
2019-07-31,51,3,0,5968,2023,1153211,313,27,225992.5794872084
2019-08-31,51,3,0,4707,3345,1356464,275,33,349825.989391474
2019-09-30,51,3,0,7596,549,682225,131,39,31434.510871881288
2019-10-31,51,3,0,5904,1338,1681800,121,31,373457.19256379287
2019-11-30,51,3,0,4865,3047,1048188,101,33,270890.8765697216
2019-12-31,51,3,0,6848,2275,1407433,50,22,150025.29220296125
2020-01-31,51,3,0,6672,2080,1103464,95,23,139726.83261759917
2020-02-29,51,3,0,3367,3923,1393516,97,21,454321.9051903029
2020-03-31,51,3,0,6406,168,819970,192,30,159357.6174048034
2020-04-30,51,3,0,1863,5408,3449806,170,39,1053793.8280035194
2020-05-31,51,3,0,2992,4753,3815948,180,37,1124686.2675965223
2020-06-30,51,3,0,7972,4112,1807272,239,25,1964.024141451939
2020-07-31,51,3,0,6427,4490,1488336,301,30,145569.5187500352
2020-08-31,51,3,0,3797,4060,1531903,284,33,440715.48384453706
2020-09-30,51,3,0,4687,4832,735735,128,37,140603.95234490125
2020-10-31,51,3,0,6376,2188,1680897,165,35,256643.03220271503
2020-11-30,51,3,0,3611,1577,1019177,106,33,460481.44481919234
2020-12-31,51,3,0,4766,2051,612083,81,23,190555.15960541097
2021-01-31,51,3,0,4577,4372,1614076,92,21,354010.4949755817
2021-02-28,51,3,0,7267,1028,508528,61,20,40650.72752593126
2021-03-31,51,3,0,6056,1475,1099204,164,34,222232.29757574399
2021-04-30,51,3,0,3304,5885,3821094,188,34,773707.6375323915
2021-05-31,51,3,0,3382,5324,2752378,126,32,647077.8797830186
2021-06-30,51,3,0,3521,1692,953854,334,33,433004.85651641886
2021-07-31,51,3,0,7952,2057,1402585,340,27,4874.620473373344
2021-08-31,51,3,0,5188,2479,1495071,228,33,379534.623272098
2021-09-30,51,3,0,6733,2376,646611,195,34,74737.04119792159
2021-10-31,51,3,0,3828,3569,1635707,128,36,513628.0022213764
2021-11-30,51,3,0,4409,3626,1735970,134,35,464047.32594901364
2021-12-31,51,3,0,3441,2230,1509088,81,24,645910.7753885806
2022-01-31,51,3,0,3628,3496,1716959,91,22,572672.8265626832
2022-02-28,51,3,0,4724,2200,1183981,97,22,365385.4549397799
2022-03-31,51,3,0,6393,4655,1867011,116,35,179740.9507022521
2022-04-30,51,3,0,3307,4977,3268618,112,37,854897.9916962994
2022-05-31,51,3,0,1379,8110,2401774,172,38,194315.44855543965
2022-06-30,51,3,0,4119,2929,1143323,317,27,373328.25251922826
2022-07-31,51,3,0,3912,392,1581452,263,32,771769.6222850238
2022-08-31,51,3,0,4039,2693,1998390,272,34,691962.6676158414
2022-09-30,51,3,0,6259,2487,1713570,188,36,268283.7523899043
2022-10-31,51,3,0,5639,3587,791123,167,33,139808.0475599092
2022-11-30,51,3,0,6815,3310,1469251,169,34,136306.46006857936
2022-12-31,51,3,0,6685,1360,889397,85,24,123128.40514580697
2023-01-31,51,3,0,5171,955,1352432,77,20,426269.9085909986
2023-02-28,51,3,0,3819,3530,1878344,58,21,595347.7062632552
2023-03-31,51,3,0,5105,1997,968321,126,32,271841.6364319535
2023-04-30,51,3,0,3383,4206,2984051,188,37,915349.2290870532
2023-05-31,51,3,0,2302,8949,2266929,141,38,7180.510611283525
2023-06-30,51,3,0,5338,3683,711366,243,32,139301.8188619006
2023-07-31,51,3,0,6518,4649,1363914,345,28,121183.81344962149
2023-08-31,51,3,0,7236,671,881913,280,28,76826.85663783249
2023-09-30,51,3,0,6914,1638,757038,158,36,83237.48453657234
2023-10-31,51,3,0,7255,753,1664598,164,32,139952.36584468425
2023-11-30,51,3,0,6233,775,1332605,144,31,267536.980460261
2023-12-31,51,3,0,3095,1872,635392,68,24,308151.642854648
2015-01-31,51,4,0,3556,1826,1603089,7,10,708766.0398014978
2015-02-28,51,4,0,3541,2478,1547460,23,14,624000.3309394507
2015-03-31,51,4,0,3777,3003,1149132,0,30,403406.0767432158
2015-04-30,51,4,0,1239,4473,3436718,47,28,1458773.3554875643
2015-05-31,51,4,0,2488,5638,2346723,21,29,602350.8264329412
2015-06-30,51,4,0,3030,2150,1768955,213,26,835346.1487245609
2015-07-31,51,4,0,7605,4298,1411850,250,29,35326.72100332606
2015-08-31,51,4,0,4898,4114,690579,263,34,144876.19474670346
2015-09-30,51,4,0,3902,2770,1697971,45,36,600896.6060311683
2015-10-31,51,4,0,6904,2651,1681905,22,34,160928.71447509454
2015-11-30,51,4,0,6495,4061,964244,1,26,98802.51859288542
2015-12-31,51,4,0,3445,1146,1860674,21,6,923306.3114644432
2016-01-31,51,4,0,4544,408,1488723,4,8,612724.8669334517
2016-02-29,51,4,0,6439,102,1567461,28,12,300506.5241919921
2016-03-31,51,4,0,6305,3082,1140962,5,31,157969.34979622063
2016-04-30,51,4,0,1304,6489,3547406,28,26,825539.5979161755
2016-05-31,51,4,0,2342,4811,3127882,37,28,1027567.2013334273
2016-06-30,51,4,0,7794,1410,1811412,278,30,37092.10161209107
2016-07-31,51,4,0,5420,3807,1450083,299,30,268742.1903826928
2016-08-31,51,4,0,6711,2029,1123852,193,33,139110.47163469647
2016-09-30,51,4,0,6687,3708,1342429,47,36,128450.36802685674
2016-10-31,51,4,0,5835,2687,637550,10,38,120472.31119373467
2016-11-30,51,4,0,3491,2346,828261,7,38,344591.78184942063
2016-12-31,51,4,0,4183,1919,1629510,23,12,610494.3770993568
2017-01-31,51,4,0,3781,2895,529548,4,14,189073.5843584043
2017-02-28,51,4,0,6481,1399,1221598,25,11,194595.99806512534
2017-03-31,51,4,0,5456,3821,1908534,37,36,347805.6805809448
2017-04-30,51,4,0,2416,5595,3377598,16,39,889572.7440039803
2017-05-31,51,4,0,1390,4596,2763804,36,37,1115658.603508444
2017-06-30,51,4,0,6993,1046,712975,173,25,78475.21397341031
2017-07-31,51,4,0,6357,2349,957481,256,28,144411.8290161909
2017-08-31,51,4,0,6709,1288,1110314,199,34,152304.96007953968
2017-09-30,51,4,0,3539,727,1170181,23,31,599033.6265394588
2017-10-31,51,4,0,7002,2201,999572,25,37,93171.56580482027
2017-11-30,51,4,0,4698,1408,1303026,37,29,452611.9743184139
2017-12-31,51,4,0,5635,1528,1431407,17,14,349971.49058679515
2018-01-31,51,4,0,3508,904,1857669,15,8,937080.5751847263
2018-02-28,51,4,0,5055,881,1010884,4,14,334794.0176392077
2018-03-31,51,4,0,7080,4591,500449,1,38,27832.451611781882
2018-04-30,51,4,0,2196,7743,2777537,15,32,279162.456873429
2018-05-31,51,4,0,1624,7999,2674337,30,33,234656.21534593575
2018-06-30,51,4,0,5250,4397,1220794,152,25,213760.90166265087
2018-07-31,51,4,0,5476,4393,817604,240,33,131459.87832299122
2018-08-31,51,4,0,6227,792,1407207,263,29,282893.4168693662
2018-09-30,51,4,0,5710,1075,1425467,15,25,357896.53747174324
2018-10-31,51,4,0,7522,1724,1956689,24,29,92255.8473739366
2018-11-30,51,4,0,5360,3598,1479923,49,38,292001.0249382863
2018-12-31,51,4,0,5984,222,782439,3,7,191447.5339225882
2019-01-31,51,4,0,4450,2517,1466011,16,10,467502.706575382
2019-02-28,51,4,0,5848,3916,1802875,25,5,272580.51991353376
2019-03-31,51,4,0,3505,1530,1952035,25,28,909049.4527305893
2019-04-30,51,4,0,2674,5610,2259848,7,31,565118.5122199932
2019-05-31,51,4,0,3005,5053,3295650,19,37,900197.12886718
2019-06-30,51,4,0,7190,1449,970252,153,32,81303.51974507545
2019-07-31,51,4,0,4174,3710,1805168,213,28,506174.823752594
2019-08-31,51,4,0,4254,3546,924715,293,32,261740.6121395632
2019-09-30,51,4,0,5138,2039,1741779,9,25,480477.7466358064
2019-10-31,51,4,0,4547,2896,1249573,20,27,364861.5063329364
2019-11-30,51,4,0,3119,620,1379635,34,35,782939.3288778283
2019-12-31,51,4,0,5655,157,1936381,16,10,555667.7287365021
2020-01-31,51,4,0,5915,3416,1548439,25,11,249134.0050448768
2020-02-29,51,4,0,5785,932,544871,29,9,134688.9967326811
2020-03-31,51,4,0,3222,2898,1354015,2,38,547414.9784247793
2020-04-30,51,4,0,1279,7029,3037302,7,31,556227.4309127503
2020-05-31,51,4,0,1828,6139,2183964,41,25,533975.8439528244
2020-06-30,51,4,0,3901,1509,1199476,254,26,510679.4261054503
2020-07-31,51,4,0,7408,3170,1569061,220,25,73750.80108509627
2020-08-31,51,4,0,7113,3313,1890796,214,26,130781.30843500767
2020-09-30,51,4,0,6102,1758,506995,46,33,96292.90517250457
2020-10-31,51,4,0,3649,2050,1008429,20,39,422846.1955045845
2020-11-30,51,4,0,4946,4991,868576,29,33,147116.162501846
2020-12-31,51,4,0,3621,991,1492686,6,12,726078.5629506112
2021-01-31,51,4,0,7180,150,1708243,11,10,169908.3442804657
2021-02-28,51,4,0,7110,1037,935498,0,9,90962.90342020981
2021-03-31,51,4,0,3470,4475,748192,21,37,212506.10191045824
2021-04-30,51,4,0,3451,8195,3223286,35,25,161710.67389419884
2021-05-31,51,4,0,1574,6995,2903781,20,36,517211.9281380075
2021-06-30,51,4,0,4213,2403,992167,242,25,343537.3994779298
2021-07-31,51,4,0,4303,1599,1022823,233,32,387911.78980410215
2021-08-31,51,4,0,7319,380,813822,191,33,65276.79377924936
2021-09-30,51,4,0,4858,245,1794716,13,35,684070.3775030663
2021-10-31,51,4,0,7079,4386,1018666,34,30,59359.089732913984
2021-11-30,51,4,0,3493,639,1244967,32,28,650765.5806319058
2021-12-31,51,4,0,6517,1951,639312,24,9,92177.59120291295
2022-01-31,51,4,0,4484,2504,1204579,1,12,381206.17671083333
2022-02-28,51,4,0,5008,4196,507543,17,5,100959.4785578635
2022-03-31,51,4,0,7887,2480,1613234,46,25,14770.10474419492
2022-04-30,51,4,0,1955,6148,2555871,41,38,610090.205391843
2022-05-31,51,4,0,2388,4080,3344201,49,29,1280336.1117212586
2022-06-30,51,4,0,7410,484,655163,188,28,44854.09335593669
2022-07-31,51,4,0,3217,2667,1966462,166,33,826038.0065181209
2022-08-31,51,4,0,3705,2097,1137076,211,29,467448.1008019985
2022-09-30,51,4,0,3249,3800,558533,28,26,191280.0957700178
2022-10-31,51,4,0,7871,1300,1079103,35,32,13519.76634351628
2022-11-30,51,4,0,3440,2196,1712155,42,31,736674.6279367323
2022-12-31,51,4,0,6518,2822,1640750,21,9,207149.67653254265
2023-01-31,51,4,0,7651,2021,1703772,2,11,55718.5855369995
2023-02-28,51,4,0,6382,3092,1527450,1,13,201462.5074208821
2023-03-31,51,4,0,3230,1911,1437886,24,32,674388.2806056899
2023-04-30,51,4,0,1739,4939,2346288,45,27,826984.6160608139
2023-05-31,51,4,0,2505,7598,3434541,40,31,364808.24431486765
2023-06-30,51,4,0,3380,410,1378479,179,31,758926.7416996002
2023-07-31,51,4,0,3733,3147,1977625,266,28,684629.5243670655
2023-08-31,51,4,0,7501,1171,1679357,239,29,89046.77997725821
2023-09-30,51,4,0,7906,1977,1321105,13,38,10578.976671147617
2023-10-31,51,4,0,4323,3900,1447449,25,35,375976.1217789667
